id,product_id,quantity
8524,8524,12
8525,8525,11
8526,8526,11
8527,8527,11
8528,8528,11
8529,8529,11
8530,8530,11
8531,8531,15
8532,8532,11
8533,8533,11
8534,8534,12
8535,8535,11
8536,8536,11
8537,8537,11
8538,8538,11
8539,8539,11
8540,8540,11
8541,8541,11
8542,8542,11
8543,8543,11
8544,8544,13
8545,8545,11
8546,8546,12
8547,8547,11
8548,8548,11
8549,8549,11
8550,8550,11
8551,8551,11
8552,8552,11
8553,8553,11
8554,8554,11
8555,8555,11
8556,8556,11
8557,8557,11
8558,8558,11
8559,8559,11
8560,8560,11
8561,8561,11
8562,8562,11
8563,8563,11
8564,8564,11
8565,8565,11
8566,8566,21
8567,8567,11
8568,8568,11
8569,8569,12
8570,8570,11
8571,8571,11
8572,8572,11
8573,8573,11
8574,8574,12
8575,8575,11
8576,8576,11
8577,8577,11
8578,8578,11
8579,8579,11
8580,8580,11
8581,8581,14
8582,8582,11
8583,8583,12
8584,8584,11
8585,8585,11
8586,8586,15
8587,8587,11
8588,8588,11
8589,8589,11
8590,8590,11
8591,8591,11
8592,8592,11
8593,8593,14
8594,8594,11
8595,8595,11
8596,8596,11
8597,8597,11
8598,8598,11
8599,8599,11
8600,8600,11
8601,8601,11
8602,8602,11
8603,8603,11
8604,8604,11
8605,8605,11
8606,8606,11
8607,8607,11
8608,8608,11
8609,8609,11
8610,8610,11
8611,8611,11
8612,8612,11
8613,8613,11
8614,8614,11
8615,8615,11
8616,8616,11
8617,8617,11
8618,8618,11
8619,8619,11
8620,8620,11
8621,8621,11
8622,8622,11
8623,8623,11
8624,8624,11
8625,8625,12
8626,8626,11
8627,8627,11
8628,8628,11
8629,8629,11
8630,8630,11
8631,8631,11
8632,8632,11
8633,8633,11
8634,8634,12
8635,8635,13
8636,8636,11
8637,8637,11
8638,8638,11
8639,8639,11
8640,8640,11
8641,8641,11
8642,8642,11
8643,8643,11
8644,8644,11
8645,8645,14
8646,8646,11
8647,8647,11
8648,8648,11
8649,8649,11
8650,8650,11
8651,8651,14
8652,8652,11
8653,8653,11
8654,8654,11
8655,8655,11
8656,8656,11
8657,8657,12
8658,8658,11
8659,8659,13
8660,8660,11
8661,8661,11
8662,8662,11
8663,8663,16
8664,8664,12
8665,8665,11
8666,8666,11
8667,8667,11
8668,8668,11
8669,8669,11
8670,8670,11
8671,8671,11
8672,8672,11
8673,8673,11
8674,8674,12
8675,8675,11
8676,8676,11
8677,8677,11
8678,8678,11
8679,8679,11
8680,8680,11
8681,8681,12
8682,8682,11
8683,8683,11
8684,8684,11
8685,8685,12
8686,8686,11
8687,8687,11
8688,8688,11
8689,8689,11
8690,8690,11
8691,8691,11
8692,8692,11
8693,8693,11
8694,8694,11
8695,8695,11
8696,8696,11
8697,8697,11
8698,8698,11
8699,8699,11
8700,8700,11
8701,8701,11
8702,8702,11
8703,8703,11
8704,8704,11
8705,8705,11
8706,8706,11
8707,8707,11
8708,8708,11
8709,8709,11
8710,8710,11
8711,8711,11
8712,8712,14
8713,8713,11
8714,8714,11
8715,8715,11
8716,8716,11
8717,8717,11
8718,8718,11
8719,8719,11
8720,8720,11
8721,8721,11
8722,8722,11
8723,8723,11
8724,8724,21
8725,8725,11
8726,8726,11
8727,8727,12
8728,8728,12
8729,8729,11
8730,8730,11
8731,8731,11
8732,8732,11
8733,8733,11
8734,8734,11
8735,8735,11
8736,8736,11
8737,8737,11
8738,8738,11
8739,8739,11
8740,8740,12
8741,8741,11
8742,8742,12
8743,8743,11
8744,8744,11
8745,8745,11
8746,8746,11
8747,8747,13
8748,8748,11
8749,8749,11
8750,8750,11
8751,8751,11
8752,8752,11
8753,8753,11
8754,8754,11
8755,8755,11
8756,8756,11
8757,8757,11
8758,8758,11
8759,8759,12
8760,8760,11
8761,8761,11
8762,8762,11
8763,8763,11
8764,8764,14
8765,8765,11
8766,8766,11
8767,8767,11
8768,8768,11
8769,8769,12
8770,8770,11
8771,8771,11
8772,8772,11
8773,8773,11
8774,8774,11
8775,8775,11
8776,8776,11
8777,8777,11
8778,8778,11
8779,8779,12
8780,8780,11
8781,8781,11
8782,8782,11
8783,8783,11
8784,8784,13
8785,8785,11
8786,8786,11
8787,8787,11
8788,8788,11
8789,8789,11
8790,8790,11
8791,8791,11
8792,8792,11
8793,8793,11
8794,8794,11
8795,8795,11
8796,8796,11
8797,8797,11
8798,8798,11
8799,8799,11
8800,8800,12
8801,8801,11
8802,8802,11
8803,8803,11
8804,8804,11
8805,8805,11
8806,8806,11
8807,8807,11
8808,8808,11
8809,8809,11
8810,8810,11
8811,8811,11
8812,8812,11
8813,8813,11
8814,8814,11
8815,8815,11
8816,8816,11
8817,8817,11
8818,8818,11
8819,8819,12
8820,8820,11
8821,8821,11
8822,8822,11
8823,8823,11
8824,8824,11
8825,8825,11
8826,8826,11
8827,8827,11
8828,8828,11
8829,8829,11
8830,8830,11
8831,8831,17
8832,8832,13
8833,8833,11
8834,8834,11
8835,8835,11
8836,8836,11
8837,8837,11
8838,8838,11
8839,8839,11
8840,8840,11
8841,8841,11
8842,8842,11
8843,8843,11
8844,8844,11
8845,8845,11
8846,8846,11
8847,8847,11
8848,8848,13
8849,8849,12
8850,8850,11
8851,8851,11
8852,8852,11
8853,8853,11
8854,8854,11
8855,8855,11
8856,8856,11
8857,8857,11
8858,8858,11
8859,8859,12
8860,8860,12
8861,8861,11
8862,8862,11
8863,8863,13
8864,8864,11
8865,8865,11
8866,8866,11
8867,8867,11
8868,8868,11
8869,8869,11
8870,8870,11
8871,8871,13
8872,8872,11
8873,8873,11
8874,8874,11
8875,8875,11
8876,8876,11
8877,8877,11
8878,8878,11
8879,8879,11
8880,8880,11
8881,8881,11
8882,8882,11
8883,8883,11
8884,8884,11
8885,8885,11
8886,8886,11
8887,8887,18
8888,8888,11
8889,8889,11
8890,8890,11
8891,8891,11
8892,8892,11
8893,8893,11
8894,8894,13
8895,8895,11
8896,8896,11
8897,8897,13
8898,8898,11
8899,8899,11
8900,8900,11
8901,8901,11
8902,8902,11
8903,8903,11
8904,8904,11
8905,8905,11
8906,8906,11
8907,8907,11
8908,8908,11
8909,8909,11
8910,8910,13
8911,8911,11
8912,8912,11
8913,8913,11
8914,8914,11
8915,8915,11
8916,8916,11
8917,8917,11
8918,8918,11
8919,8919,11
8920,8920,12
8921,8921,11
8922,8922,12
8923,8923,11
8924,8924,11
8925,8925,11
8926,8926,11
8927,8927,11
8928,8928,11
8929,8929,11
8930,8930,11
8931,8931,11
8932,8932,11
8933,8933,11
8934,8934,11
8935,8935,11
8936,8936,11
8937,8937,11
8938,8938,11
8939,8939,11
8940,8940,11
8941,8941,11
8942,8942,11
8943,8943,11
8944,8944,11
8945,8945,11
8946,8946,11
8947,8947,11
8948,8948,11
8949,8949,11
8950,8950,11
8951,8951,11
8952,8952,11
8953,8953,11
8954,8954,14
8955,8955,16
8956,8956,11
8957,8957,11
8958,8958,11
8959,8959,11
8960,8960,11
8961,8961,11
8962,8962,11
8963,8963,11
8964,8964,21
8965,8965,11
8966,8966,11
8967,8967,11
8968,8968,11
8969,8969,11
8970,8970,11
8971,8971,11
8972,8972,11
8973,8973,11
8974,8974,11
8975,8975,11
8976,8976,11
8977,8977,11
8978,8978,11
8979,8979,11
8980,8980,11
8981,8981,11
8982,8982,11
8983,8983,14
8984,8984,11
8985,8985,11
8986,8986,12
8987,8987,11
8988,8988,11
8989,8989,11
8990,8990,11
8991,8991,12
8992,8992,11
8993,8993,11
8994,8994,11
8995,8995,11
8996,8996,11
8997,8997,11
8998,8998,12
8999,8999,11
9000,9000,11
9001,9001,11
9002,9002,11
9003,9003,11
9004,9004,12
9005,9005,12
9006,9006,12
9007,9007,12
9008,9008,11
9009,9009,11
9010,9010,11
9011,9011,11
9012,9012,11
9013,9013,11
9014,9014,12
9015,9015,11
9016,9016,11
9017,9017,11
9018,9018,12
9019,9019,11
9020,9020,12
9021,9021,11
9022,9022,11
9023,9023,11
9024,9024,12
9025,9025,11
9026,9026,11
9027,9027,11
9028,9028,11
9029,9029,11
9030,9030,13
9031,9031,11
9032,9032,11
9033,9033,11
9034,9034,12
9035,9035,11
9036,9036,11
9037,9037,11
9038,9038,11
9039,9039,11
9040,9040,11
9041,9041,11
9042,9042,11
9043,9043,11
9044,9044,12
9045,9045,11
9046,9046,11
9047,9047,11
9048,9048,11
9049,9049,11
9050,9050,11
9051,9051,11
9052,9052,11
9053,9053,11
9054,9054,11
9055,9055,11
9056,9056,11
9057,9057,11
9058,9058,11
9059,9059,11
9060,9060,11
9061,9061,11
9062,9062,11
9063,9063,12
9064,9064,11
9065,9065,11
9066,9066,11
9067,9067,11
9068,9068,13
9069,9069,11
9070,9070,11
9071,9071,11
9072,9072,11
9073,9073,11
9074,9074,13
9075,9075,11
9076,9076,11
9077,9077,11
9078,9078,11
9079,9079,12
9080,9080,11
9081,9081,11
9082,9082,11
9083,9083,11
9084,9084,11
9085,9085,11
9086,9086,11
9087,9087,11
9088,9088,12
9089,9089,11
9090,9090,11
9091,9091,11
9092,9092,11
9093,9093,11
9094,9094,11
9095,9095,11
9096,9096,11
9097,9097,11
9098,9098,11
9099,9099,11
9100,9100,11
9101,9101,11
9102,9102,11
9103,9103,11
9104,9104,12
9105,9105,11
9106,9106,11
9107,9107,11
9108,9108,11
9109,9109,11
9110,9110,11
9111,9111,11
9112,9112,11
9113,9113,11
9114,9114,11
9115,9115,11
9116,9116,11
9117,9117,12
9118,9118,12
9119,9119,11
9120,9120,11
9121,9121,11
9122,9122,11
9123,9123,11
9124,9124,11
9125,9125,11
9126,9126,11
9127,9127,11
9128,9128,11
9129,9129,11
9130,9130,11
9131,9131,11
9132,9132,11
9133,9133,11
9134,9134,11
9135,9135,12
9136,9136,11
9137,9137,11
9138,9138,11
9139,9139,11
9140,9140,11
9141,9141,11
9142,9142,11
9143,9143,11
9144,9144,11
9145,9145,11
9146,9146,11
9147,9147,11
9148,9148,11
9149,9149,11
9150,9150,11
9151,9151,11
9152,9152,12
9153,9153,11
9154,9154,11
9155,9155,11
9156,9156,11
9157,9157,11
9158,9158,11
9159,9159,11
9160,9160,16
9161,9161,12
9162,9162,11
9163,9163,11
9164,9164,11
9165,9165,11
9166,9166,11
9167,9167,11
9168,9168,11
9169,9169,11
9170,9170,11
9171,9171,11
9172,9172,11
9173,9173,11
9174,9174,11
9175,9175,11
9176,9176,11
9177,9177,12
9178,9178,11
9179,9179,11
9180,9180,11
9181,9181,13
9182,9182,11
9183,9183,11
9184,9184,11
9185,9185,11
9186,9186,11
9187,9187,11
9188,9188,11
9189,9189,11
9190,9190,11
9191,9191,11
9192,9192,11
9193,9193,11
9194,9194,11
9195,9195,11
9196,9196,15
9197,9197,12
9198,9198,11
9199,9199,11
9200,9200,11
9201,9201,12
9202,9202,11
9203,9203,11
9204,9204,11
9205,9205,11
9206,9206,11
9207,9207,11
9208,9208,11
9209,9209,11
9210,9210,11
9211,9211,11
9212,9212,11
9213,9213,11
9214,9214,11
9215,9215,11
9216,9216,38
9217,9217,11
9218,9218,11
9219,9219,11
9220,9220,12
9221,9221,11
9222,9222,11
9223,9223,12
9224,9224,11
9225,9225,11
9226,9226,12
9227,9227,11
9228,9228,11
9229,9229,12
9230,9230,11
9231,9231,11
9232,9232,11
9233,9233,16
9234,9234,11
9235,9235,12
9236,9236,14
9237,9237,11
9238,9238,12
9239,9239,11
9240,9240,11
9241,9241,11
9242,9242,11
9243,9243,11
9244,9244,11
9245,9245,11
9246,9246,11
9247,9247,11
9248,9248,11
9249,9249,11
9250,9250,11
9251,9251,11
9252,9252,11
9253,9253,11
9254,9254,11
9255,9255,11
9256,9256,11
9257,9257,11
9258,9258,13
9259,9259,11
9260,9260,11
9261,9261,11
9262,9262,11
9263,9263,11
9264,9264,11
9265,9265,11
9266,9266,11
9267,9267,12
9268,9268,11
9269,9269,11
9270,9270,11
9271,9271,11
9272,9272,11
9273,9273,12
9274,9274,11
9275,9275,11
9276,9276,11
9277,9277,11
9278,9278,11
9279,9279,11
9280,9280,11
9281,9281,11
9282,9282,11
9283,9283,11
9284,9284,11
9285,9285,11
9286,9286,11
9287,9287,11
9288,9288,16
9289,9289,11
9290,9290,11
9291,9291,11
9292,9292,11
9293,9293,11
9294,9294,11
9295,9295,11
9296,9296,11
9297,9297,12
9298,9298,11
9299,9299,11
9300,9300,11
9301,9301,11
9302,9302,11
9303,9303,11
9304,9304,11
9305,9305,21
9306,9306,16
9307,9307,12
9308,9308,11
9309,9309,11
9310,9310,11
9311,9311,11
9312,9312,11
9313,9313,11
9314,9314,11
9315,9315,11
9316,9316,11
9317,9317,11
9318,9318,11
9319,9319,11
9320,9320,12
9321,9321,16
9322,9322,11
9323,9323,11
9324,9324,11
9325,9325,11
9326,9326,11
9327,9327,11
9328,9328,13
9329,9329,11
9330,9330,11
9331,9331,11
9332,9332,11
9333,9333,11
9334,9334,11
9335,9335,11
9336,9336,11
9337,9337,11
9338,9338,11
9339,9339,11
9340,9340,11
9341,9341,11
9342,9342,11
9343,9343,11
9344,9344,11
9345,9345,11
9346,9346,11
9347,9347,11
9348,9348,11
9349,9349,11
9350,9350,11
9351,9351,11
9352,9352,11
9353,9353,11
9354,9354,11
9355,9355,12
9356,9356,11
9357,9357,11
9358,9358,11
9359,9359,11
9360,9360,11
9361,9361,11
9362,9362,11
9363,9363,11
9364,9364,11
9365,9365,11
9366,9366,11
9367,9367,11
9368,9368,19
9369,9369,11
9370,9370,11
9371,9371,11
9372,9372,11
9373,9373,11
9374,9374,11
9375,9375,11
9376,9376,11
9377,9377,11
9378,9378,11
9379,9379,11
9380,9380,11
9381,9381,11
9382,9382,11
9383,9383,11
9384,9384,11
9385,9385,11
9386,9386,11
9387,9387,12
9388,9388,11
9389,9389,11
9390,9390,13
9391,9391,11
9392,9392,11
9393,9393,11
9394,9394,11
9395,9395,11
9396,9396,11
9397,9397,11
9398,9398,11
9399,9399,11
9400,9400,11
9401,9401,11
9402,9402,11
9403,9403,11
9404,9404,11
9405,9405,11
9406,9406,11
9407,9407,11
9408,9408,12
9409,9409,11
9410,9410,11
9411,9411,11
9412,9412,11
9413,9413,11
9414,9414,11
9415,9415,11
9416,9416,11
9417,9417,11
9418,9418,11
9419,9419,11
9420,9420,11
9421,9421,11
9422,9422,11
9423,9423,11
9424,9424,15
9425,9425,11
9426,9426,12
9427,9427,11
9428,9428,11
9429,9429,11
9430,9430,11
9431,9431,11
9432,9432,11
9433,9433,11
9434,9434,11
9435,9435,11
9436,9436,11
9437,9437,11
9438,9438,11
9439,9439,11
9440,9440,11
9441,9441,11
9442,9442,11
9443,9443,11
9444,9444,11
9445,9445,12
9446,9446,11
9447,9447,11
9448,9448,11
9449,9449,11
9450,9450,11
9451,9451,11
9452,9452,11
9453,9453,11
9454,9454,11
9455,9455,11
9456,9456,11
9457,9457,11
9458,9458,11
9459,9459,11
9460,9460,11
9461,9461,11
9462,9462,11
9463,9463,11
9464,9464,11
9465,9465,11
9466,9466,12
9467,9467,11
9468,9468,11
9469,9469,11
9470,9470,11
9471,9471,11
9472,9472,11
9473,9473,11
9474,9474,11
9475,9475,11
9476,9476,11
9477,9477,11
9478,9478,12
9479,9479,11
9480,9480,11
9481,9481,11
9482,9482,11
9483,9483,11
9484,9484,17
9485,9485,11
9486,9486,11
9487,9487,11
9488,9488,11
9489,9489,11
9490,9490,11
9491,9491,11
9492,9492,11
9493,9493,11
9494,9494,11
9495,9495,11
9496,9496,11
9497,9497,11
9498,9498,11
9499,9499,11
9500,9500,11
9501,9501,11
9502,9502,11
9503,9503,11
9504,9504,11
9505,9505,11
9506,9506,12
9507,9507,11
9508,9508,11
9509,9509,11
9510,9510,11
9511,9511,11
9512,9512,11
9513,9513,11
9514,9514,11
9515,9515,11
9516,9516,12
9517,9517,11
9518,9518,11
9519,9519,11
9520,9520,11
9521,9521,11
9522,9522,11
9523,9523,11
9524,9524,11
9525,9525,11
9526,9526,11
9527,9527,12
9528,9528,11
9529,9529,11
9530,9530,11
9531,9531,11
9532,9532,13
9533,9533,11
9534,9534,11
9535,9535,11
9536,9536,11
9537,9537,11
9538,9538,11
9539,9539,11
9540,9540,11
9541,9541,11
9542,9542,11
9543,9543,11
9544,9544,11
9545,9545,11
9546,9546,11
9547,9547,11
9548,9548,11
9549,9549,11
9550,9550,11
9551,9551,11
9552,9552,11
9553,9553,11
9554,9554,11
9555,9555,11
9556,9556,11
9557,9557,11
9558,9558,11
9559,9559,13
9560,9560,14
9561,9561,23
9562,9562,11
9563,9563,11
9564,9564,11
9565,9565,11
9566,9566,11
9567,9567,12
9568,9568,14
9569,9569,11
9570,9570,11
9571,9571,13
9572,9572,11
9573,9573,11
9574,9574,11
9575,9575,11
9576,9576,11
9577,9577,11
9578,9578,12
9579,9579,11
9580,9580,11
9581,9581,11
9582,9582,11
9583,9583,11
9584,9584,11
9585,9585,11
9586,9586,12
9587,9587,11
9588,9588,11
9589,9589,11
9590,9590,11
9591,9591,11
9592,9592,11
9593,9593,11
9594,9594,11
9595,9595,12
9596,9596,11
9597,9597,11
9598,9598,11
9599,9599,11
9600,9600,11
9601,9601,11
9602,9602,12
9603,9603,11
9604,9604,11
9605,9605,11
9606,9606,11
9607,9607,12
9608,9608,11
9609,9609,11
9610,9610,11
9611,9611,11
9612,9612,11
9613,9613,11
9614,9614,11
9615,9615,11
9616,9616,11
9617,9617,11
9618,9618,11
9619,9619,11
9620,9620,11
9621,9621,11
9622,9622,11
9623,9623,11
9624,9624,11
9625,9625,11
9626,9626,11
9627,9627,11
9628,9628,11
9629,9629,11
9630,9630,12
9631,9631,11
9632,9632,11
9633,9633,11
9634,9634,11
9635,9635,11
9636,9636,11
9637,9637,11
9638,9638,11
9639,9639,11
9640,9640,11
9641,9641,11
9642,9642,11
9643,9643,11
9644,9644,11
9645,9645,11
9646,9646,11
9647,9647,13
9648,9648,14
9649,9649,11
9650,9650,11
9651,9651,11
9652,9652,11
9653,9653,11
9654,9654,12
9655,9655,11
9656,9656,11
9657,9657,11
9658,9658,11
9659,9659,11
9660,9660,11
9661,9661,11
9662,9662,108
9663,9663,11
9664,9664,11
9665,9665,11
9666,9666,11
9667,9667,11
9668,9668,11
9669,9669,11
9670,9670,11
9671,9671,11
9672,9672,11
9673,9673,11
9674,9674,11
9675,9675,11
9676,9676,11
9677,9677,11
9678,9678,11
9679,9679,11
9680,9680,11
9681,9681,11
9682,9682,11
9683,9683,11
9684,9684,11
9685,9685,11
9686,9686,11
9687,9687,11
9688,9688,11
9689,9689,11
9690,9690,11
9691,9691,13
9692,9692,13
9693,9693,11
9694,9694,11
9695,9695,11
9696,9696,11
9697,9697,11
9698,9698,11
9699,9699,11
9700,9700,11
9701,9701,11
9702,9702,11
9703,9703,11
9704,9704,11
9705,9705,11
9706,9706,11
9707,9707,11
9708,9708,11
9709,9709,11
9710,9710,11
9711,9711,11
9712,9712,11
9713,9713,11
9714,9714,11
9715,9715,11
9716,9716,11
9717,9717,11
9718,9718,12
9719,9719,11
9720,9720,11
9721,9721,11
9722,9722,11
9723,9723,14
9724,9724,11
9725,9725,12
9726,9726,11
9727,9727,11
9728,9728,11
9729,9729,11
9730,9730,11
9731,9731,11
9732,9732,11
9733,9733,13
9734,9734,11
9735,9735,11
9736,9736,11
9737,9737,11
9738,9738,11
9739,9739,11
9740,9740,11
9741,9741,11
9742,9742,11
9743,9743,12
9744,9744,11
9745,9745,11
9746,9746,11
9747,9747,11
9748,9748,12
9749,9749,11
9750,9750,11
9751,9751,11
9752,9752,11
9753,9753,11
9754,9754,11
9755,9755,11
9756,9756,11
9757,9757,11
9758,9758,12
9759,9759,11
9760,9760,11
9761,9761,11
9762,9762,11
9763,9763,11
9764,9764,12
9765,9765,12
9766,9766,11
9767,9767,11
9768,9768,11
9769,9769,11
9770,9770,11
9771,9771,11
9772,9772,11
9773,9773,11
9774,9774,11
9775,9775,11
9776,9776,11
9777,9777,11
9778,9778,11
9779,9779,11
9780,9780,11
9781,9781,11
9782,9782,11
9783,9783,11
9784,9784,11
9785,9785,11
9786,9786,11
9787,9787,11
9788,9788,11
9789,9789,11
9790,9790,11
9791,9791,12
9792,9792,11
9793,9793,11
9794,9794,11
9795,9795,18
9796,9796,11
9797,9797,11
9798,9798,11
9799,9799,12
9800,9800,11
9801,9801,11
9802,9802,11
9803,9803,11
9804,9804,11
9805,9805,11
9806,9806,11
9807,9807,11
9808,9808,11
9809,9809,11
9810,9810,12
9811,9811,11
9812,9812,12
9813,9813,11
9814,9814,11
9815,9815,12
9816,9816,11
9817,9817,11
9818,9818,11
9819,9819,11
9820,9820,11
9821,9821,11
9822,9822,12
9823,9823,11
9824,9824,11
9825,9825,11
9826,9826,11
9827,9827,12
9828,9828,11
9829,9829,11
9830,9830,11
9831,9831,11
9832,9832,11
9833,9833,11
9834,9834,11
9835,9835,11
9836,9836,12
9837,9837,11
9838,9838,11
9839,9839,11
9840,9840,11
9841,9841,11
9842,9842,11
9843,9843,11
9844,9844,11
9845,9845,11
9846,9846,11
9847,9847,11
9848,9848,11
9849,9849,11
9850,9850,11
9851,9851,11
9852,9852,11
9853,9853,11
9854,9854,12
9855,9855,11
9856,9856,11
9857,9857,11
9858,9858,11
9859,9859,11
9860,9860,11
9861,9861,11
9862,9862,11
9863,9863,11
9864,9864,11
9865,9865,11
9866,9866,11
9867,9867,11
9868,9868,11
9869,9869,11
9870,9870,11
9871,9871,11
9872,9872,11
9873,9873,11
9874,9874,11
9875,9875,11
9876,9876,11
9877,9877,12
9878,9878,11
9879,9879,11
9880,9880,11
9881,9881,11
9882,9882,12
9883,9883,13
9884,9884,11
9885,9885,11
9886,9886,11
9887,9887,11
9888,9888,11
9889,9889,11
9890,9890,11
9891,9891,11
9892,9892,11
9893,9893,11
9894,9894,11
9895,9895,11
9896,9896,11
9897,9897,11
9898,9898,11
9899,9899,11
9900,9900,11
9901,9901,11
9902,9902,11
9903,9903,11
9904,9904,12
9905,9905,11
9906,9906,11
9907,9907,11
9908,9908,11
9909,9909,11
9910,9910,11
9911,9911,15
9912,9912,12
9913,9913,11
9914,9914,11
9915,9915,13
9916,9916,11
9917,9917,11
9918,9918,11
9919,9919,11
9920,9920,11
9921,9921,11
9922,9922,11
9923,9923,11
9924,9924,12
9925,9925,11
9926,9926,11
9927,9927,11
9928,9928,11
9929,9929,11
9930,9930,11
9931,9931,11
9932,9932,11
9933,9933,12
9934,9934,11
9935,9935,11
9936,9936,11
9937,9937,11
9938,9938,11
9939,9939,11
9940,9940,11
9941,9941,11
9942,9942,11
9943,9943,11
9944,9944,11
9945,9945,13
9946,9946,11
9947,9947,11
9948,9948,11
9949,9949,11
9950,9950,11
9951,9951,11
9952,9952,11
9953,9953,11
9954,9954,11
9955,9955,11
9956,9956,11
9957,9957,11
9958,9958,11
9959,9959,11
9960,9960,11
9961,9961,11
9962,9962,11
9963,9963,11
9964,9964,11
9965,9965,11
9966,9966,12
9967,9967,11
9968,9968,11
9969,9969,11
9970,9970,11
9971,9971,11
9972,9972,11
9973,9973,11
9974,9974,11
9975,9975,11
9976,9976,11
9977,9977,13
9978,9978,11
9979,9979,13
9980,9980,11
9981,9981,11
9982,9982,15
9983,9983,11
9984,9984,11
9985,9985,11
9986,9986,11
9987,9987,11
9988,9988,11
9989,9989,11
9990,9990,11
9991,9991,11
9992,9992,11
9993,9993,11
9994,9994,11
9995,9995,11
9996,9996,11
9997,9997,11
9998,9998,12
9999,9999,11
10000,10000,11
10001,10001,11
10002,10002,11
10003,10003,11
10004,10004,11
10005,10005,11
10006,10006,11
10007,10007,11
10008,10008,11
10009,10009,11
10010,10010,11
10011,10011,11
10012,10012,12
10013,10013,11
10014,10014,11
10015,10015,11
10016,10016,11
10017,10017,11
10018,10018,11
10019,10019,11
10020,10020,11
10021,10021,11
10022,10022,11
10023,10023,11
10024,10024,11
10025,10025,12
10026,10026,17
10027,10027,11
10028,10028,11
10029,10029,11
10030,10030,11
10031,10031,11
10032,10032,12
10033,10033,11
10034,10034,11
10035,10035,11
10036,10036,12
10037,10037,11
10038,10038,11
10039,10039,11
10040,10040,11
10041,10041,11
10042,10042,11
10043,10043,11
10044,10044,14
10045,10045,11
10046,10046,11
10047,10047,11
10048,10048,11
10049,10049,11
10050,10050,11
10051,10051,11
10052,10052,12
10053,10053,11
10054,10054,11
10055,10055,17
10056,10056,11
10057,10057,11
10058,10058,11
10059,10059,11
10060,10060,11
10061,10061,11
10062,10062,11
10063,10063,11
10064,10064,12
10065,10065,11
10066,10066,11
10067,10067,15
10068,10068,11
10069,10069,11
10070,10070,11
10071,10071,11
10072,10072,11
10073,10073,13
10074,10074,11
10075,10075,12
10076,10076,11
10077,10077,11
10078,10078,11
10079,10079,11
10080,10080,11
10081,10081,12
10082,10082,11
10083,10083,11
10084,10084,11
10085,10085,11
10086,10086,11
10087,10087,11
10088,10088,11
10089,10089,11
10090,10090,11
10091,10091,11
10092,10092,11
10093,10093,11
10094,10094,11
10095,10095,11
10096,10096,11
10097,10097,11
10098,10098,11
10099,10099,11
10100,10100,11
10101,10101,11
10102,10102,11
10103,10103,11
10104,10104,11
10105,10105,14
10106,10106,11
10107,10107,11
10108,10108,12
10109,10109,16
10110,10110,11
10111,10111,11
10112,10112,11
10113,10113,11
10114,10114,11
10115,10115,12
10116,10116,11
10117,10117,11
10118,10118,11
10119,10119,11
10120,10120,11
10121,10121,11
10122,10122,11
10123,10123,11
10124,10124,11
10125,10125,11
10126,10126,11
10127,10127,11
10128,10128,14
10129,10129,11
10130,10130,11
10131,10131,11
10132,10132,11
10133,10133,11
10134,10134,12
10135,10135,11
10136,10136,11
10137,10137,15
10138,10138,11
10139,10139,11
10140,10140,14
10141,10141,14
10142,10142,11
10143,10143,11
10144,10144,11
10145,10145,11
10146,10146,11
10147,10147,11
10148,10148,11
10149,10149,11
10150,10150,11
10151,10151,11
10152,10152,11
10153,10153,11
10154,10154,12
10155,10155,11
10156,10156,11
10157,10157,11
10158,10158,11
10159,10159,11
10160,10160,11
10161,10161,11
10162,10162,12
10163,10163,11
10164,10164,11
10165,10165,11
10166,10166,11
10167,10167,11
10168,10168,11
10169,10169,11
10170,10170,11
10171,10171,11
10172,10172,11
10173,10173,11
10174,10174,11
10175,10175,12
10176,10176,19
10177,10177,11
10178,10178,11
10179,10179,11
10180,10180,11
10181,10181,11
10182,10182,11
10183,10183,11
10184,10184,11
10185,10185,11
10186,10186,11
10187,10187,11
10188,10188,11
10189,10189,11
10190,10190,11
10191,10191,11
10192,10192,11
10193,10193,11
10194,10194,11
10195,10195,11
10196,10196,11
10197,10197,11
10198,10198,12
10199,10199,11
10200,10200,11
10201,10201,11
10202,10202,11
10203,10203,11
10204,10204,11
10205,10205,11
10206,10206,11
10207,10207,11
10208,10208,11
10209,10209,11
10210,10210,11
10211,10211,11
10212,10212,11
10213,10213,11
10214,10214,11
10215,10215,12
10216,10216,11
10217,10217,11
10218,10218,11
10219,10219,11
10220,10220,11
10221,10221,11
10222,10222,11
10223,10223,11
10224,10224,11
10225,10225,11
10226,10226,11
10227,10227,12
10228,10228,11
10229,10229,11
10230,10230,11
10231,10231,11
10232,10232,11
10233,10233,11
10234,10234,11
10235,10235,11
10236,10236,11
10237,10237,11
10238,10238,11
10239,10239,11
10240,10240,17
10241,10241,11
10242,10242,11
10243,10243,11
10244,10244,11
10245,10245,11
10246,10246,11
10247,10247,11
10248,10248,11
10249,10249,11
10250,10250,11
10251,10251,11
10252,10252,11
10253,10253,11
10254,10254,12
10255,10255,11
10256,10256,11
10257,10257,11
10258,10258,11
10259,10259,11
10260,10260,11
10261,10261,11
10262,10262,11
10263,10263,12
10264,10264,11
10265,10265,11
10266,10266,13
10267,10267,11
10268,10268,11
10269,10269,11
10270,10270,11
10271,10271,11
