id,product_id,quantity,type,created_at
19761,19761,12,PURCHASE,2018-02-07 17:16:08
19762,19762,12,PURCHASE,2017-11-23 10:30:32
19763,19763,12,PURCHASE,2018-06-14 10:30:25
19764,19764,12,PURCHASE,2018-06-21 11:13:36
19765,19765,12,PURCHASE,2018-06-22 12:21:37
19766,19766,15,PURCHASE,2017-04-06 00:35:11
19767,19767,12,PURCHASE,2018-04-30 03:31:53
19768,19768,12,PURCHASE,2017-05-05 05:32:23
19769,19769,21,PURCHASE,2018-01-04 19:35:23
19770,19770,12,PURCHASE,2018-06-08 00:16:46
19771,19771,12,PURCHASE,2017-09-20 10:45:13
19772,19772,12,PURCHASE,2018-07-26 04:25:19
19773,19773,117,PURCHASE,2017-10-16 11:05:52
19774,19774,12,PURCHASE,2018-04-18 21:12:41
19775,19775,12,PURCHASE,2017-03-29 17:25:28
19776,19776,37,PURCHASE,2016-10-11 02:48:31
19777,19777,33,PURCHASE,2017-03-13 19:35:12
19778,19778,13,PURCHASE,2017-12-15 11:16:21
19779,19779,12,PURCHASE,2017-09-08 17:45:55
19780,19780,12,PURCHASE,2018-08-24 09:29:47
19781,19781,12,PURCHASE,2017-06-22 17:15:16
19782,19782,12,PURCHASE,2018-07-02 02:15:41
19783,19783,12,PURCHASE,2018-07-17 13:30:16
19784,19784,12,PURCHASE,2018-03-28 16:11:12
19785,19785,12,PURCHASE,2018-06-15 11:55:08
19786,19786,18,PURCHASE,2018-02-06 20:55:57
19787,19787,12,PURCHASE,2017-11-30 00:58:29
19788,19788,12,PURCHASE,2018-08-16 14:24:33
19789,19789,13,PURCHASE,2017-07-11 17:36:57
19790,19790,12,PURCHASE,2018-07-27 02:44:26
19791,19791,12,PURCHASE,2017-06-13 13:25:08
19792,19792,18,PURCHASE,2017-12-05 19:16:52
19793,19793,12,PURCHASE,2018-08-24 14:55:28
19794,19794,13,PURCHASE,2017-08-08 02:50:16
19795,19795,15,PURCHASE,2018-04-09 18:49:50
19796,19796,13,PURCHASE,2017-12-01 18:47:29
19797,19797,12,PURCHASE,2017-06-14 12:44:07
19798,19798,40,PURCHASE,2017-08-02 22:45:15
19799,19799,12,PURCHASE,2018-05-04 03:30:30
19800,19800,22,PURCHASE,2017-12-01 08:56:30
19801,19801,14,PURCHASE,2017-05-04 11:22:56
19802,19802,12,PURCHASE,2018-08-21 17:10:20
19803,19803,28,PURCHASE,2018-02-14 09:55:25
19804,19804,12,PURCHASE,2017-11-22 19:15:46
19805,19805,13,PURCHASE,2017-02-21 00:16:37
19806,19806,14,PURCHASE,2017-12-18 03:39:32
19807,19807,12,PURCHASE,2018-04-16 23:09:49
19808,19808,21,PURCHASE,2018-06-29 05:31:14
19809,19809,12,PURCHASE,2018-04-19 15:50:45
19810,19810,13,PURCHASE,2018-03-01 19:35:26
19811,19811,15,PURCHASE,2018-08-02 10:15:15
19812,19812,13,PURCHASE,2017-05-22 09:25:16
19813,19813,18,PURCHASE,2018-03-14 02:15:41
19814,19814,127,PURCHASE,2017-07-31 03:45:22
19815,19815,12,PURCHASE,2018-06-20 21:04:01
19816,19816,12,PURCHASE,2018-04-26 02:31:58
19817,19817,12,PURCHASE,2017-08-24 19:30:21
19818,19818,12,PURCHASE,2018-02-07 22:49:33
19819,19819,25,PURCHASE,2017-08-03 02:25:44
19820,19820,12,PURCHASE,2018-03-15 10:35:37
19821,19821,12,PURCHASE,2018-01-18 02:09:41
19822,19822,12,PURCHASE,2017-11-07 21:49:32
19823,19823,12,PURCHASE,2017-10-17 04:28:35
19824,19824,12,PURCHASE,2018-05-27 21:54:11
19825,19825,12,PURCHASE,2017-05-17 04:05:17
19826,19826,14,PURCHASE,2017-08-01 00:55:06
19827,19827,12,PURCHASE,2017-12-29 13:58:25
19828,19828,12,PURCHASE,2018-08-09 18:55:10
19829,19829,12,PURCHASE,2018-03-23 15:08:04
19830,19830,13,PURCHASE,2017-05-29 03:35:19
19831,19831,12,PURCHASE,2018-01-18 02:05:42
19832,19832,16,PURCHASE,2018-06-13 10:30:46
19833,19833,12,PURCHASE,2017-11-28 07:46:29
19834,19834,12,PURCHASE,2017-02-13 21:43:32
19835,19835,19,PURCHASE,2017-01-18 21:56:03
19836,19836,12,PURCHASE,2017-10-19 20:28:15
19837,19837,15,PURCHASE,2018-07-11 04:48:26
19838,19838,14,PURCHASE,2018-04-05 20:28:29
19839,19839,13,PURCHASE,2018-01-05 13:17:17
19840,19840,49,PURCHASE,2017-12-27 00:31:50
19841,19841,12,PURCHASE,2018-01-09 04:28:15
19842,19842,12,PURCHASE,2017-11-16 04:31:38
19843,19843,12,PURCHASE,2018-07-27 02:50:16
19844,19844,13,PURCHASE,2018-02-02 17:31:06
19845,19845,14,PURCHASE,2017-08-31 20:46:07
19846,19846,12,PURCHASE,2017-11-09 12:46:14
19847,19847,13,PURCHASE,2017-11-29 12:18:32
19848,19848,20,PURCHASE,2017-07-31 03:25:27
19849,19849,15,PURCHASE,2017-02-14 12:13:02
19850,19850,16,PURCHASE,2018-06-12 19:38:09
19851,19851,12,PURCHASE,2018-06-07 23:29:47
19852,19852,12,PURCHASE,2018-08-20 18:15:21
19853,19853,18,PURCHASE,2018-06-11 03:31:04
19854,19854,14,PURCHASE,2017-12-06 20:57:28
19855,19855,14,PURCHASE,2017-05-04 20:22:55
19856,19856,12,PURCHASE,2017-12-01 00:55:02
19857,19857,16,PURCHASE,2017-11-17 21:30:21
19858,19858,13,PURCHASE,2017-03-07 20:25:12
19859,19859,12,PURCHASE,2017-08-24 12:25:15
19860,19860,44,PURCHASE,2017-02-05 11:42:15
19861,19861,19,PURCHASE,2017-11-29 10:12:34
19862,19862,56,PURCHASE,2017-02-10 19:24:54
19863,19863,12,PURCHASE,2018-08-28 14:05:17
19864,19864,13,PURCHASE,2017-04-03 16:35:19
19865,19865,12,PURCHASE,2018-04-30 07:30:58
19866,19866,12,PURCHASE,2018-08-21 09:55:14
19867,19867,12,PURCHASE,2018-02-01 16:39:19
19868,19868,12,PURCHASE,2018-04-25 21:31:01
19869,19869,12,PURCHASE,2017-07-18 02:24:56
19870,19870,12,PURCHASE,2017-12-12 02:50:26
19871,19871,12,PURCHASE,2017-11-09 18:35:25
19872,19872,12,PURCHASE,2018-06-10 22:55:11
19873,19873,12,PURCHASE,2018-06-21 21:24:02
19874,19874,14,PURCHASE,2017-11-17 01:30:23
19875,19875,13,PURCHASE,2017-11-22 13:49:32
19876,19876,12,PURCHASE,2018-03-09 00:15:34
19877,19877,21,PURCHASE,2018-01-15 07:25:37
19878,19878,12,PURCHASE,2018-05-03 21:52:18
19879,19879,13,PURCHASE,2017-11-22 00:56:18
19880,19880,12,PURCHASE,2018-06-15 13:11:08
19881,19881,14,PURCHASE,2017-08-21 03:30:24
19882,19882,12,PURCHASE,2018-04-19 00:53:16
19883,19883,12,PURCHASE,2017-07-07 11:05:21
19884,19884,18,PURCHASE,2017-08-25 14:30:24
19885,19885,12,PURCHASE,2018-07-24 20:30:16
19886,19886,12,PURCHASE,2018-05-04 20:53:19
19887,19887,13,PURCHASE,2018-03-06 19:10:38
19888,19888,12,PURCHASE,2018-03-15 10:55:42
19889,19889,12,PURCHASE,2018-04-23 19:35:20
19890,19890,12,PURCHASE,2018-03-15 08:28:29
19891,19891,12,PURCHASE,2017-09-28 18:50:21
19892,19892,14,PURCHASE,2017-05-16 23:02:38
19893,19893,12,PURCHASE,2017-04-19 22:15:13
19894,19894,12,PURCHASE,2018-01-19 01:37:20
19895,19895,12,PURCHASE,2017-06-09 16:45:15
19896,19896,12,PURCHASE,2018-05-22 03:55:07
19897,19897,13,PURCHASE,2018-05-11 17:30:43
19898,19898,14,PURCHASE,2017-07-26 16:24:32
19899,19899,12,PURCHASE,2017-12-06 23:55:06
19900,19900,12,PURCHASE,2018-08-10 16:05:09
19901,19901,12,PURCHASE,2018-07-23 03:40:52
19902,19902,13,PURCHASE,2017-05-11 10:35:11
19903,19903,15,PURCHASE,2017-05-11 06:35:18
19904,19904,12,PURCHASE,2017-12-20 12:58:34
19905,19905,57,PURCHASE,2017-05-29 09:02:44
19906,19906,13,PURCHASE,2018-04-12 11:30:24
19907,19907,13,PURCHASE,2017-07-05 02:50:31
19908,19908,12,PURCHASE,2017-05-11 08:55:17
19909,19909,12,PURCHASE,2018-01-22 11:15:28
19910,19910,13,PURCHASE,2018-05-02 14:31:33
19911,19911,12,PURCHASE,2017-08-21 15:10:18
19912,19912,12,PURCHASE,2017-06-09 11:30:13
19913,19913,13,PURCHASE,2017-08-10 18:10:09
19914,19914,12,PURCHASE,2018-05-22 22:58:05
19915,19915,12,PURCHASE,2018-08-02 21:24:27
19916,19916,12,PURCHASE,2018-03-14 18:09:14
19917,19917,12,PURCHASE,2017-01-11 00:34:47
19918,19918,12,PURCHASE,2017-04-07 18:45:21
19919,19919,12,PURCHASE,2017-11-08 23:10:26
19920,19920,13,PURCHASE,2017-09-28 01:44:35
19921,19921,55,PURCHASE,2017-10-09 17:56:21
19922,19922,12,PURCHASE,2017-03-28 16:56:22
19923,19923,16,PURCHASE,2018-06-28 10:15:35
19924,19924,12,PURCHASE,2017-12-25 22:33:23
19925,19925,12,PURCHASE,2017-02-23 14:41:38
19926,19926,16,PURCHASE,2018-05-11 09:56:32
19927,19927,13,PURCHASE,2018-06-22 12:31:17
19928,19928,13,PURCHASE,2017-07-13 03:23:28
19929,19929,12,PURCHASE,2018-03-08 13:30:26
19930,19930,12,PURCHASE,2018-05-29 19:13:54
19931,19931,14,PURCHASE,2018-03-01 18:15:24
19932,19932,14,PURCHASE,2017-08-08 18:35:26
19933,19933,12,PURCHASE,2017-09-06 13:50:09
19934,19934,12,PURCHASE,2018-03-01 15:16:13
19935,19935,12,PURCHASE,2017-04-28 05:15:27
19936,19936,12,PURCHASE,2017-02-14 20:48:26
19937,19937,13,PURCHASE,2017-07-12 05:03:40
19938,19938,12,PURCHASE,2018-08-19 21:10:09
19939,19939,15,PURCHASE,2017-02-14 15:53:07
19940,19940,18,PURCHASE,2017-03-13 03:55:24
19941,19941,13,PURCHASE,2017-04-25 12:35:22
19942,19942,12,PURCHASE,2018-01-23 13:36:26
19943,19943,12,PURCHASE,2017-08-17 22:45:12
19944,19944,12,PURCHASE,2017-06-22 23:10:19
19945,19945,64,PURCHASE,2017-05-05 09:50:13
19946,19946,12,PURCHASE,2017-12-07 09:18:56
19947,19947,12,PURCHASE,2018-05-21 19:55:22
19948,19948,12,PURCHASE,2018-07-24 02:55:23
19949,19949,12,PURCHASE,2018-02-08 03:55:21
19950,19950,15,PURCHASE,2018-06-21 08:30:58
19951,19951,15,PURCHASE,2017-11-06 22:06:47
19952,19952,13,PURCHASE,2017-07-20 12:25:10
19953,19953,14,PURCHASE,2018-08-23 04:10:25
19954,19954,42,PURCHASE,2017-09-10 22:33:43
19955,19955,13,PURCHASE,2018-03-29 13:47:27
19956,19956,13,PURCHASE,2017-05-03 14:05:16
19957,19957,15,PURCHASE,2018-05-18 14:11:58
19958,19958,19,PURCHASE,2017-09-06 18:05:20
19959,19959,13,PURCHASE,2018-08-20 22:09:44
19960,19960,30,PURCHASE,2017-11-30 06:31:35
19961,19961,14,PURCHASE,2017-10-13 14:14:10
19962,19962,12,PURCHASE,2017-11-21 12:35:24
19963,19963,12,PURCHASE,2017-07-18 14:50:13
19964,19964,12,PURCHASE,2018-08-07 22:44:21
19965,19965,12,PURCHASE,2017-11-14 20:56:07
19966,19966,12,PURCHASE,2018-08-27 16:10:22
19967,19967,12,PURCHASE,2018-02-12 13:32:15
19968,19968,18,PURCHASE,2017-08-10 02:50:11
19969,19969,12,PURCHASE,2017-05-17 23:50:14
19970,19970,13,PURCHASE,2018-04-24 10:15:18
19971,19971,12,PURCHASE,2018-08-16 14:55:20
19972,19972,13,PURCHASE,2017-06-19 21:02:18
19973,19973,12,PURCHASE,2018-07-31 03:15:22
19974,19974,14,PURCHASE,2017-05-23 03:45:15
19975,19975,12,PURCHASE,2018-07-20 18:03:11
19976,19976,12,PURCHASE,2018-02-13 02:35:49
19977,19977,12,PURCHASE,2017-12-11 09:22:02
19978,19978,12,PURCHASE,2018-08-16 11:50:49
19979,19979,12,PURCHASE,2018-06-12 20:28:08
19980,19980,12,PURCHASE,2017-05-17 04:02:48
19981,19981,12,PURCHASE,2018-08-10 20:10:10
19982,19982,12,PURCHASE,2018-06-07 17:16:01
19983,19983,15,PURCHASE,2018-01-18 22:30:26
19984,19984,12,PURCHASE,2017-05-03 09:38:10
19985,19985,12,PURCHASE,2017-05-18 02:50:36
19986,19986,12,PURCHASE,2017-08-11 19:23:28
19987,19987,14,PURCHASE,2017-03-14 23:08:21
19988,19988,12,PURCHASE,2017-02-03 09:39:54
19989,19989,19,PURCHASE,2017-05-24 11:45:23
19990,19990,13,PURCHASE,2017-07-19 16:04:51
19991,19991,12,PURCHASE,2017-04-06 16:42:26
19992,19992,12,PURCHASE,2018-08-08 18:50:15
19993,19993,13,PURCHASE,2017-04-25 10:21:45
19994,19994,14,PURCHASE,2017-06-28 17:10:13
19995,19995,12,PURCHASE,2017-07-24 06:03:43
19996,19996,12,PURCHASE,2017-11-17 19:50:32
19997,19997,12,PURCHASE,2018-06-25 17:58:42
19998,19998,12,PURCHASE,2017-11-27 03:52:24
19999,19999,12,PURCHASE,2017-09-21 14:55:30
20000,20000,13,PURCHASE,2017-06-15 12:06:06
20001,20001,12,PURCHASE,2018-08-06 15:24:09
20002,20002,12,PURCHASE,2018-03-08 12:20:32
20003,20003,19,PURCHASE,2017-10-03 16:14:15
20004,20004,12,PURCHASE,2017-11-06 02:58:58
20005,20005,12,PURCHASE,2017-04-13 18:50:17
20006,20006,12,PURCHASE,2018-04-02 08:46:50
20007,20007,12,PURCHASE,2017-11-01 13:07:35
20008,20008,14,PURCHASE,2017-05-30 02:50:29
20009,20009,14,PURCHASE,2018-07-30 16:30:21
20010,20010,12,PURCHASE,2017-11-27 16:51:18
20011,20011,13,PURCHASE,2017-03-24 09:33:12
20012,20012,12,PURCHASE,2018-07-12 08:31:21
20013,20013,12,PURCHASE,2018-05-04 12:13:16
20014,20014,13,PURCHASE,2018-06-07 20:09:32
20015,20015,12,PURCHASE,2018-08-30 00:35:13
20016,20016,14,PURCHASE,2017-01-23 15:21:44
20017,20017,12,PURCHASE,2018-01-24 02:11:20
20018,20018,12,PURCHASE,2017-02-14 11:57:02
20019,20019,22,PURCHASE,2017-05-15 09:32:37
20020,20020,16,PURCHASE,2017-04-28 13:35:18
20021,20021,12,PURCHASE,2017-09-12 15:35:12
20022,20022,12,PURCHASE,2017-08-14 22:23:28
20023,20023,14,PURCHASE,2017-06-22 23:05:51
20024,20024,12,PURCHASE,2018-08-01 03:05:16
20025,20025,12,PURCHASE,2017-06-16 16:50:10
20026,20026,13,PURCHASE,2017-07-14 10:50:11
20027,20027,12,PURCHASE,2018-07-26 17:31:29
20028,20028,13,PURCHASE,2018-03-15 16:49:54
20029,20029,12,PURCHASE,2018-07-25 21:30:14
20030,20030,18,PURCHASE,2017-04-10 05:55:21
20031,20031,13,PURCHASE,2018-04-12 03:28:23
20032,20032,16,PURCHASE,2017-03-15 22:17:49
20033,20033,12,PURCHASE,2018-02-02 10:39:41
20034,20034,12,PURCHASE,2018-03-30 09:07:16
20035,20035,13,PURCHASE,2017-12-05 11:37:34
20036,20036,14,PURCHASE,2018-05-28 15:50:19
20037,20037,12,PURCHASE,2018-04-25 17:07:34
20038,20038,12,PURCHASE,2017-11-24 19:28:31
20039,20039,12,PURCHASE,2018-08-16 21:15:11
20040,20040,12,PURCHASE,2017-12-18 03:53:25
20041,20041,12,PURCHASE,2017-07-20 16:45:26
20042,20042,13,PURCHASE,2017-07-24 12:55:16
20043,20043,12,PURCHASE,2017-12-19 11:30:37
20044,20044,18,PURCHASE,2018-04-20 09:12:01
20045,20045,12,PURCHASE,2017-09-14 16:04:50
20046,20046,12,PURCHASE,2017-07-06 13:25:09
20047,20047,13,PURCHASE,2017-02-20 22:19:29
20048,20048,12,PURCHASE,2017-08-01 17:03:26
20049,20049,12,PURCHASE,2018-05-04 11:52:15
20050,20050,12,PURCHASE,2017-11-24 12:55:34
20051,20051,13,PURCHASE,2017-10-05 17:28:21
20052,20052,13,PURCHASE,2017-05-10 11:42:49
20053,20053,19,PURCHASE,2017-03-23 15:23:31
20054,20054,12,PURCHASE,2017-12-06 10:31:14
20055,20055,13,PURCHASE,2017-01-19 21:46:43
20056,20056,12,PURCHASE,2017-09-15 07:06:03
20057,20057,12,PURCHASE,2017-12-18 11:28:57
20058,20058,28,PURCHASE,2017-05-10 11:55:12
20059,20059,12,PURCHASE,2018-02-13 13:55:39
20060,20060,18,PURCHASE,2018-01-19 20:11:21
20061,20061,13,PURCHASE,2017-03-09 13:42:54
20062,20062,12,PURCHASE,2018-08-01 17:04:27
20063,20063,12,PURCHASE,2018-05-07 05:13:55
20064,20064,12,PURCHASE,2017-03-09 11:35:14
20065,20065,12,PURCHASE,2017-05-28 23:25:13
20066,20066,12,PURCHASE,2017-02-20 22:15:22
20067,20067,12,PURCHASE,2018-03-23 17:28:54
20068,20068,21,PURCHASE,2018-06-25 17:30:52
20069,20069,12,PURCHASE,2017-02-24 12:55:35
20070,20070,12,PURCHASE,2018-04-04 10:15:10
20071,20071,12,PURCHASE,2018-06-14 10:55:19
20072,20072,12,PURCHASE,2017-11-06 20:50:13
20073,20073,12,PURCHASE,2018-08-09 13:20:14
20074,20074,12,PURCHASE,2018-08-28 11:45:19
20075,20075,12,PURCHASE,2018-03-29 22:10:27
20076,20076,12,PURCHASE,2017-12-21 02:16:44
20077,20077,12,PURCHASE,2017-07-31 23:30:15
20078,20078,13,PURCHASE,2016-10-12 04:44:23
20079,20079,12,PURCHASE,2018-02-12 13:31:34
20080,20080,13,PURCHASE,2018-04-19 14:15:11
20081,20081,12,PURCHASE,2018-07-31 10:35:17
20082,20082,14,PURCHASE,2018-08-02 09:45:11
20083,20083,12,PURCHASE,2018-03-22 12:28:05
20084,20084,12,PURCHASE,2018-08-24 16:20:07
20085,20085,13,PURCHASE,2017-05-14 23:35:20
20086,20086,13,PURCHASE,2017-10-13 16:28:30
20087,20087,12,PURCHASE,2018-08-28 12:45:14
20088,20088,13,PURCHASE,2018-07-31 15:35:17
20089,20089,12,PURCHASE,2018-08-23 15:55:15
20090,20090,12,PURCHASE,2018-02-28 17:35:45
20091,20091,12,PURCHASE,2018-04-22 22:31:27
20092,20092,12,PURCHASE,2017-07-14 20:43:36
20093,20093,12,PURCHASE,2018-01-08 12:09:06
20094,20094,13,PURCHASE,2017-01-28 17:15:56
20095,20095,13,PURCHASE,2018-05-29 09:16:24
20096,20096,12,PURCHASE,2018-07-23 14:30:17
20097,20097,14,PURCHASE,2017-02-11 23:53:13
20098,20098,18,PURCHASE,2017-10-26 03:05:54
20099,20099,13,PURCHASE,2017-03-09 16:30:20
20100,20100,13,PURCHASE,2018-08-16 18:25:17
20101,20101,12,PURCHASE,2017-06-06 20:02:37
20102,20102,12,PURCHASE,2018-05-28 00:16:46
20103,20103,14,PURCHASE,2017-04-27 01:10:20
20104,20104,13,PURCHASE,2017-09-08 12:30:17
20105,20105,12,PURCHASE,2017-07-13 10:43:39
20106,20106,13,PURCHASE,2018-04-25 22:31:37
20107,20107,14,PURCHASE,2017-12-21 11:58:25
20108,20108,18,PURCHASE,2018-03-05 18:15:33
20109,20109,12,PURCHASE,2017-08-15 20:15:09
20110,20110,13,PURCHASE,2018-03-12 00:29:02
20111,20111,28,PURCHASE,2017-05-18 19:22:23
20112,20112,16,PURCHASE,2018-06-04 15:15:08
20113,20113,16,PURCHASE,2018-04-24 00:35:41
20114,20114,18,PURCHASE,2017-12-21 14:16:22
20115,20115,13,PURCHASE,2017-08-24 02:10:31
20116,20116,18,PURCHASE,2017-01-14 19:43:30
20117,20117,12,PURCHASE,2017-11-30 03:11:45
20118,20118,12,PURCHASE,2016-10-21 16:29:32
20119,20119,12,PURCHASE,2018-08-07 18:05:26
20120,20120,12,PURCHASE,2017-11-17 16:50:47
20121,20121,12,PURCHASE,2018-02-04 22:13:24
20122,20122,12,PURCHASE,2018-02-20 23:30:45
20123,20123,12,PURCHASE,2018-02-12 14:10:10
20124,20124,12,PURCHASE,2017-03-14 15:55:56
20125,20125,12,PURCHASE,2017-07-24 06:03:50
20126,20126,14,PURCHASE,2017-12-18 03:49:45
20127,20127,14,PURCHASE,2018-03-26 17:15:29
20128,20128,12,PURCHASE,2018-04-25 21:50:14
20129,20129,12,PURCHASE,2018-08-23 11:10:22
20130,20130,12,PURCHASE,2017-11-09 02:35:24
20131,20131,12,PURCHASE,2018-08-31 03:10:17
20132,20132,14,PURCHASE,2018-07-17 12:10:16
20133,20133,12,PURCHASE,2017-07-26 21:25:14
20134,20134,12,PURCHASE,2018-08-08 19:35:19
20135,20135,13,PURCHASE,2017-07-25 21:05:16
20136,20136,13,PURCHASE,2018-05-25 19:16:08
20137,20137,13,PURCHASE,2017-08-25 14:05:30
20138,20138,12,PURCHASE,2017-10-03 17:07:10
20139,20139,12,PURCHASE,2017-03-06 11:15:20
20140,20140,13,PURCHASE,2018-05-22 22:31:21
20141,20141,12,PURCHASE,2017-12-29 17:54:19
20142,20142,12,PURCHASE,2018-03-22 12:09:03
20143,20143,12,PURCHASE,2018-03-14 23:55:31
20144,20144,15,PURCHASE,2017-04-11 20:10:15
20145,20145,14,PURCHASE,2017-05-12 17:50:13
20146,20146,12,PURCHASE,2018-06-18 12:00:47
20147,20147,12,PURCHASE,2018-08-07 07:55:13
20148,20148,12,PURCHASE,2017-03-20 19:34:45
20149,20149,12,PURCHASE,2018-01-18 16:09:03
20150,20150,13,PURCHASE,2018-03-22 14:55:24
20151,20151,13,PURCHASE,2018-01-18 15:09:22
20152,20152,12,PURCHASE,2017-03-03 14:33:24
20153,20153,12,PURCHASE,2018-08-24 15:32:28
20154,20154,12,PURCHASE,2018-06-25 21:58:26
20155,20155,12,PURCHASE,2018-02-12 03:35:28
20156,20156,12,PURCHASE,2018-06-15 11:31:06
20157,20157,12,PURCHASE,2018-06-27 19:31:41
20158,20158,12,PURCHASE,2018-01-15 07:20:47
20159,20159,16,PURCHASE,2017-08-08 03:04:14
20160,20160,12,PURCHASE,2018-04-18 20:55:38
20161,20161,13,PURCHASE,2018-05-14 14:16:26
20162,20162,12,PURCHASE,2017-02-26 09:01:37
20163,20163,12,PURCHASE,2018-05-04 13:30:36
20164,20164,12,PURCHASE,2017-09-01 16:10:14
20165,20165,16,PURCHASE,2018-06-20 16:31:19
20166,20166,15,PURCHASE,2017-05-18 09:55:22
20167,20167,12,PURCHASE,2017-11-28 19:10:28
20168,20168,12,PURCHASE,2017-10-26 21:49:24
20169,20169,15,PURCHASE,2017-11-07 10:30:12
20170,20170,19,PURCHASE,2017-06-19 21:10:19
20171,20171,14,PURCHASE,2017-08-08 02:55:27
20172,20172,12,PURCHASE,2018-07-17 22:06:05
20173,20173,50,PURCHASE,2017-07-24 14:15:20
20174,20174,12,PURCHASE,2018-08-02 20:00:22
20175,20175,12,PURCHASE,2017-07-12 13:25:18
20176,20176,13,PURCHASE,2017-11-23 14:30:22
20177,20177,12,PURCHASE,2017-12-06 14:17:12
20178,20178,12,PURCHASE,2017-09-25 11:45:08
20179,20179,12,PURCHASE,2017-12-04 03:26:10
20180,20180,12,PURCHASE,2018-08-06 05:10:19
20181,20181,15,PURCHASE,2017-08-22 22:05:16
20182,20182,12,PURCHASE,2017-05-16 18:55:07
20183,20183,12,PURCHASE,2017-07-20 03:35:22
20184,20184,38,PURCHASE,2017-06-01 02:42:34
20185,20185,13,PURCHASE,2017-05-17 13:02:55
20186,20186,13,PURCHASE,2017-07-26 12:05:51
20187,20187,13,PURCHASE,2018-05-24 18:57:12
20188,20188,12,PURCHASE,2017-01-24 13:32:34
20189,20189,19,PURCHASE,2018-01-22 12:16:43
20190,20190,12,PURCHASE,2017-11-03 13:30:31
20191,20191,18,PURCHASE,2017-06-19 03:55:24
20192,20192,12,PURCHASE,2018-01-04 22:19:19
20193,20193,12,PURCHASE,2018-07-03 13:56:18
20194,20194,12,PURCHASE,2018-07-05 04:31:45
20195,20195,13,PURCHASE,2017-10-04 06:35:20
20196,20196,13,PURCHASE,2018-01-19 16:30:41
20197,20197,13,PURCHASE,2017-10-13 16:14:29
20198,20198,14,PURCHASE,2017-07-17 17:25:17
20199,20199,12,PURCHASE,2018-08-14 11:20:32
20200,20200,21,PURCHASE,2017-07-31 13:50:18
20201,20201,12,PURCHASE,2017-03-01 23:35:14
20202,20202,12,PURCHASE,2018-07-31 09:10:16
20203,20203,14,PURCHASE,2017-07-20 02:15:48
20204,20204,12,PURCHASE,2017-10-29 22:28:29
20205,20205,19,PURCHASE,2017-08-18 14:35:17
20206,20206,12,PURCHASE,2018-01-15 07:16:45
20207,20207,12,PURCHASE,2018-06-13 11:31:27
20208,20208,13,PURCHASE,2017-11-17 17:55:35
20209,20209,12,PURCHASE,2018-08-02 15:45:09
20210,20210,12,PURCHASE,2017-09-13 00:35:26
20211,20211,16,PURCHASE,2018-04-17 03:35:09
20212,20212,18,PURCHASE,2017-01-23 11:47:55
20213,20213,13,PURCHASE,2017-07-31 03:30:34
20214,20214,14,PURCHASE,2018-06-11 23:15:15
20215,20215,12,PURCHASE,2017-10-19 13:27:44
20216,20216,13,PURCHASE,2017-06-18 23:15:18
20217,20217,12,PURCHASE,2017-06-13 15:50:14
20218,20218,18,PURCHASE,2017-10-26 02:05:33
20219,20219,12,PURCHASE,2018-01-30 15:16:18
20220,20220,12,PURCHASE,2018-06-05 23:30:14
20221,20221,15,PURCHASE,2018-02-01 03:16:52
20222,20222,26,PURCHASE,2018-05-08 09:14:50
20223,20223,12,PURCHASE,2017-08-29 13:35:18
20224,20224,13,PURCHASE,2017-12-04 11:58:35
20225,20225,14,PURCHASE,2017-05-09 12:31:25
20226,20226,12,PURCHASE,2017-07-19 17:16:28
20227,20227,12,PURCHASE,2018-06-26 13:30:37
20228,20228,24,PURCHASE,2017-02-20 09:51:45
20229,20229,12,PURCHASE,2018-08-06 17:10:15
20230,20230,12,PURCHASE,2017-07-16 21:45:16
20231,20231,13,PURCHASE,2017-03-08 09:50:16
20232,20232,13,PURCHASE,2017-11-29 18:15:29
20233,20233,13,PURCHASE,2017-10-20 13:14:10
20234,20234,12,PURCHASE,2017-08-06 23:10:17
20235,20235,13,PURCHASE,2017-05-10 23:30:20
20236,20236,12,PURCHASE,2018-04-30 20:30:47
20237,20237,12,PURCHASE,2017-12-07 02:23:34
20238,20238,12,PURCHASE,2017-06-06 17:35:13
20239,20239,26,PURCHASE,2017-07-07 12:05:41
20240,20240,64,PURCHASE,2017-12-05 02:20:22
20241,20241,12,PURCHASE,2018-04-26 12:31:10
20242,20242,97,PURCHASE,2017-02-06 15:32:24
20243,20243,12,PURCHASE,2017-04-11 02:22:31
20244,20244,12,PURCHASE,2018-01-05 02:09:39
20245,20245,13,PURCHASE,2017-04-07 11:02:43
20246,20246,12,PURCHASE,2018-08-27 22:05:18
20247,20247,12,PURCHASE,2018-06-25 20:31:38
20248,20248,12,PURCHASE,2017-08-29 11:55:08
20249,20249,12,PURCHASE,2017-10-26 16:50:11
20250,20250,12,PURCHASE,2018-01-29 03:52:46
20251,20251,13,PURCHASE,2018-06-21 08:16:48
20252,20252,12,PURCHASE,2017-04-12 14:05:15
20253,20253,12,PURCHASE,2018-08-06 15:31:30
20254,20254,12,PURCHASE,2018-03-22 17:10:51
20255,20255,16,PURCHASE,2018-05-07 02:53:11
20256,20256,12,PURCHASE,2018-06-21 20:17:43
20257,20257,15,PURCHASE,2017-12-05 11:14:25
20258,20258,12,PURCHASE,2017-08-10 21:50:16
20259,20259,12,PURCHASE,2018-08-29 21:55:18
