id,order_id,product_id,quantity,price
23807,52922,31878,1,149.9
23808,52922,31878,1,149.9
23809,90836,22029,1,8.99
23810,90836,22029,1,8.99
23811,90836,22029,1,8.99
23812,90836,22029,1,8.99
23813,28731,19773,1,44.99
23814,37320,13396,1,169.9
23815,88093,20491,1,81.99
23816,5901,8291,1,139.0
23817,76954,11805,1,59.9
23818,25002,13431,1,69.9
23819,35168,21541,1,65.9
23820,26722,26528,1,1200.0
23821,49387,1493,1,57.89
23822,18162,16907,1,108.9
23823,33323,31719,1,299.0
23824,85124,29743,1,439.0
23825,96132,9693,1,239.99
23826,43570,11587,1,794.98
23827,43570,11587,1,794.98
23828,46523,31020,1,56.99
23829,54100,31855,1,21.99
23830,39553,2348,1,79.99
23831,68712,16645,1,259.0
23832,33094,3240,1,229.99
23833,2388,18227,1,169.0
23834,19965,6350,1,116.6
23835,73649,1147,1,21.99
23836,56457,2308,1,297.0
23837,56457,2308,1,297.0
23838,83880,22361,1,89.99
23839,14955,13495,1,18.99
23840,14955,27243,1,18.99
23841,59458,18210,1,34.9
23842,51218,26318,1,35.9
23843,80346,13655,1,75.78
23844,80346,2656,1,54.55
23845,53015,10787,1,182.0
23846,163,15031,1,36.9
23847,38891,263,1,43.9
23848,38891,263,1,43.9
23849,56045,25295,1,265.0
23850,7841,18476,1,29.0
23851,67846,252,1,13.65
23852,12867,17284,1,114.9
23853,12867,23451,1,109.9
23854,22579,2614,1,79.99
23855,74805,14306,1,85.0
23856,36635,27687,1,72.9
23857,78912,32032,1,179.9
23858,10088,794,1,99.9
23859,66862,23059,1,35.64
23860,92842,2768,1,66.99
23861,9221,8663,1,99.0
23862,74759,21689,1,99.0
23863,28765,3494,1,7.0
23864,28765,3494,1,7.0
23865,6262,3460,1,197.0
23866,6262,3460,1,197.0
23867,25475,18764,1,34.9
23868,25475,18764,1,34.9
23869,18532,3311,1,52.17
23870,18532,3311,1,52.17
23871,47263,19339,1,90.0
23872,4649,13486,1,34.99
23873,45237,2296,1,199.9
23874,45237,2296,1,199.9
23875,37832,32355,1,115.0
23876,37832,32355,1,115.0
23877,17675,25148,1,110.0
23878,24274,14319,1,22.9
23879,24274,15257,1,22.9
23880,44598,9925,1,24.9
23881,57576,5462,1,78.0
23882,37969,20042,1,31.9
23883,85668,1750,1,23.99
23884,56634,27549,1,29.9
23885,60242,32029,1,89.0
23886,44194,9764,1,59.9
23887,44194,9764,1,59.9
23888,44194,9764,1,59.9
23889,44194,9764,1,59.9
23890,27100,6911,1,140.9
23891,49935,22570,1,149.99
23892,96240,28289,1,36.9
23893,46519,25661,1,29.99
23894,68054,12136,1,169.99
23895,4169,17539,1,79.9
23896,52397,17115,1,102.0
23897,75469,2910,1,39.99
23898,21363,7832,1,99.0
23899,79781,6410,1,299.9
23900,42527,13411,1,67.9
23901,76352,13573,1,77.8
23902,44380,30246,1,129.8
23903,73321,2364,1,899.0
23904,6051,1064,1,58.9
23905,6051,146,1,45.9
23906,70921,14922,1,243.0
23907,70921,14922,1,243.0
23908,28011,4599,1,59.9
23909,28011,4599,1,59.9
23910,28011,32099,1,59.9
23911,19002,15906,1,159.0
23912,43352,30755,1,15.9
23913,43352,30755,1,15.9
23914,58218,8206,1,89.9
23915,40059,11780,1,175.9
23916,34400,25273,1,5.9
23917,38906,30294,1,49.9
23918,51250,13138,1,29.9
23919,61660,21378,1,59.9
23920,46805,30418,1,599.65
23921,81340,15769,1,98.9
23922,49888,24601,1,42.99
23923,55453,12209,1,45.95
23924,43318,28391,1,279.0
23925,22524,5609,1,496.9
23926,76606,29278,1,49.0
23927,17690,9286,1,1189.0
23928,14243,19814,1,24.5
23929,6672,5245,1,32.9
23930,29751,4276,1,199.0
23931,20841,85,1,399.9
23932,45837,16152,1,330.0
23933,68297,11242,1,69.99
23934,14380,15570,1,39.9
23935,81358,28749,1,177.9
23936,25219,10128,1,598.99
23937,31459,15266,1,149.9
23938,7740,30011,1,79.0
23939,70589,15114,1,38.4
23940,70589,15114,1,38.4
23941,70589,15114,1,38.4
23942,35272,21047,1,14.9
23943,35272,32841,1,19.9
23944,64320,3921,1,1200.0
23945,8571,4784,1,465.0
23946,94605,9368,1,47.9
23947,86327,279,1,48.0
23948,86327,9662,1,86.9
23949,45859,15035,1,74.99
23950,35886,18910,1,139.9
23951,54682,118,1,117.99
23952,66950,29026,1,69.9
23953,31099,17613,1,120.0
23954,17606,19303,1,44.0
23955,45483,14052,1,49.9
23956,66043,17696,1,189.9
23957,7092,1200,1,43.9
23958,54796,19576,1,209.0
23959,23639,15705,1,780.0
23960,2949,12654,1,149.99
23961,2949,12654,1,149.99
23962,77206,19944,1,39.9
23963,72815,2319,1,17.9
23964,53014,25510,1,155.9
23965,97224,17265,1,59.9
23966,59103,30086,1,23.9
23967,59103,30086,1,23.9
23968,3449,2768,1,66.99
23969,77619,10506,1,59.99
23970,77619,10506,1,59.99
23971,77313,1750,1,19.99
23972,28701,14777,1,22.5
23973,1540,27685,1,49.0
23974,73768,14378,1,185.0
23975,20188,15244,1,42.9
23976,20188,15244,1,42.9
23977,12942,16303,1,179.97
23978,45193,9876,1,775.0
23979,66076,9305,1,42.0
23980,87475,20475,1,55.0
23981,85057,10965,1,24.99
23982,56218,26458,1,105.9
23983,17168,16458,1,54.99
23984,14565,2934,1,380.0
23985,47250,917,1,275.0
23986,2333,13787,1,99.0
23987,3013,1491,1,44.9
23988,96485,16600,1,151.9
23989,67566,24751,1,56.99
23990,30331,1750,1,23.99
23991,79795,24441,1,49.9
23992,82459,17855,1,649.49
23993,71626,6991,1,12.0
23994,9003,7930,1,52.0
23995,22226,32239,1,104.0
23996,20084,29878,1,179.0
23997,88595,19093,1,19.99
23998,87118,1569,1,92.0
23999,19103,21483,1,269.9
24000,33129,24987,1,144.9
24001,27109,21914,1,998.0
24002,35031,379,1,115.0
24003,22771,28079,1,7.9
24004,8548,19527,1,9.9
24005,57350,17270,1,39.9
24006,12642,28729,1,26.4
24007,75726,29090,1,54.87
24008,75726,2861,1,37.38
24009,23311,24680,1,67.99
24010,72436,5152,1,115.99
24011,70704,12601,1,16.99
24012,82864,27750,1,49.99
24013,32022,8861,1,37.95
24014,32022,8861,1,37.95
24015,63335,22922,1,99.0
24016,57785,15007,1,24.98
24017,57785,15007,1,24.98
24018,75207,27685,1,49.0
24019,5779,16864,1,49.0
24020,5779,18490,1,29.0
24021,74575,13985,1,66.99
24022,16081,1446,1,35.9
24023,16081,1446,1,35.9
24024,29817,25488,1,34.9
24025,79202,25990,1,27.9
24026,93204,19798,1,37.9
24027,93204,19798,1,37.9
24028,84367,26755,1,225.0
24029,78270,4476,1,124.9
24030,7599,25418,1,70.0
24031,21609,30538,1,125.0
24032,21609,16821,1,79.0
24033,23939,22762,1,27.4
24034,63980,27576,1,144.9
24035,19483,9810,1,76.89
24036,97984,9699,1,599.0
24037,41462,18034,1,125.0
24038,51661,2704,1,299.0
24039,92804,26670,1,110.0
24040,50848,8890,1,191.0
24041,37610,28583,1,59.95
24042,98330,32093,1,47.99
24043,98330,32093,1,47.99
24044,63471,21142,1,79.9
24045,74125,26111,1,34.99
24046,86316,21177,1,49.0
24047,29544,18578,1,150.0
24048,48689,17490,1,28.7
24049,78632,11162,1,38.0
24050,25889,11025,1,99.0
24051,74131,15802,1,169.8
24052,75907,2267,1,48.9
24053,42970,7702,1,299.99
24054,63580,30831,1,49.77
24055,1589,25183,1,295.0
24056,89648,14052,1,59.9
24057,88088,4184,1,599.0
24058,35005,5735,1,69.99
24059,53177,27981,1,18.99
24060,66090,24214,1,88.0
24061,7498,32752,1,59.0
24062,90378,1147,1,21.99
24063,15666,32861,1,99.99
24064,79913,10951,1,155.0
24065,52786,27685,1,49.0
24066,16720,26759,1,119.9
24067,77797,26253,1,84.89
24068,26926,6719,1,195.9
24069,54030,11402,1,92.9
24070,54030,28445,1,136.9
24071,87017,24670,1,89.9
24072,18195,1919,1,122.99
24073,61219,9236,1,199.9
24074,73374,29887,1,104.0
24075,84125,686,1,31.9
24076,3120,29719,1,149.9
24077,84032,19008,1,49.9
24078,85618,3921,1,1200.0
24079,44138,27551,1,67.0
24080,96606,10856,1,209.5
24081,2737,11114,1,222.3
24082,77723,18542,1,18.9
24083,18807,26045,1,149.9
24084,56658,17729,1,17.0
24085,41392,5120,1,72.0
24086,16053,32099,1,59.9
24087,16053,32099,1,59.9
24088,64500,13985,1,61.99
24089,7188,32749,1,105.49
24090,30371,1090,1,180.0
24091,12994,15553,1,152.99
24092,31433,381,1,99.0
24093,29781,21112,1,34.99
24094,60286,5413,1,49.0
24095,61132,14174,1,39.0
24096,72964,5296,1,235.9
24097,26897,9004,1,54.9
24098,18002,3401,1,105.0
24099,14909,8838,1,14.99
24100,36072,16364,1,39.99
24101,5083,18819,1,114.9
24102,12691,269,1,29.99
24103,17422,30893,1,78.0
24104,55212,32141,1,48.0
24105,94478,26982,1,58.9
24106,41139,24816,1,10.99
24107,85019,20891,1,95.0
24108,28542,23610,1,134.9
24109,92348,30708,1,89.99
24110,18924,28550,1,138.0
24111,29396,8021,1,250.0
24112,20263,6592,1,129.0
24113,80571,21638,1,47.99
24114,177,22146,1,109.9
24115,18528,25919,1,113.9
24116,98538,31371,1,52.3
24117,80858,11610,1,67.0
24118,80858,11610,1,67.0
24119,80858,11610,1,67.0
24120,39663,12205,1,67.9
24121,22991,5823,1,79.99
24122,61727,24751,1,56.99
24123,14796,6485,1,89.0
24124,82942,27685,1,49.0
24125,72683,8214,1,138.9
24126,96233,25253,1,59.9
24127,29442,3776,1,174.99
24128,87463,12143,1,218.0
24129,62205,26418,1,14.4
24130,59804,21076,1,25.0
24131,9346,3918,1,47.9
24132,92633,25195,1,50.9
24133,35381,4455,1,73.5
24134,6426,2520,1,29.99
24135,7774,26280,1,14.49
24136,53519,23464,1,154.9
24137,56808,26140,1,74.9
24138,18205,10660,1,31.9
24139,96357,8283,1,89.9
24140,96357,5846,1,120.0
24141,64513,10404,1,34.9
24142,44724,19921,1,138.0
24143,44724,19921,1,138.0
24144,14191,22989,1,30.0
24145,97951,26107,1,109.97
24146,48172,23887,1,80.0
24147,7041,10457,1,69.9
24148,25865,20533,1,107.0
24149,80126,22124,1,39.9
24150,7798,13344,1,30.1
24151,36040,23650,1,56.0
24152,75967,16605,1,34.9
24153,26179,24393,1,299.99
24154,20119,16677,1,89.0
24155,27939,28921,1,42.79
24156,70618,23918,1,79.9
24157,8731,7261,1,24.99
24158,190,18190,1,45.0
24159,190,18190,1,45.0
24160,66779,2318,1,34.99
24161,66779,2318,1,34.99
24162,66779,2318,1,34.99
24163,75172,29895,1,1549.99
24164,89786,17220,1,115.0
24165,78873,29569,1,122.99
24166,45526,12209,1,39.99
24167,63816,15832,1,69.49
24168,8077,20491,1,81.99
24169,33064,152,1,29.99
24170,77713,25555,1,165.0
24171,31046,13863,1,79.99
24172,63279,3096,1,40.0
24173,91010,26933,1,29.32
24174,30516,2060,1,46.9
24175,91883,30263,1,109.9
24176,29333,27534,1,3.5
24177,83857,30146,1,295.0
24178,90687,21970,1,13.65
24179,70127,4933,1,74.99
24180,70127,15396,1,74.99
24181,5970,12906,1,45.9
24182,12082,24628,1,29.99
24183,79944,25328,1,27.99
24184,42871,17185,1,98.99
24185,4308,7962,1,55.9
24186,7182,8291,1,149.99
24187,29987,27180,1,60.0
24188,16576,18441,1,14.99
24189,80485,1010,1,51.92
24190,80485,1010,1,51.92
24191,68370,1324,1,28.95
24192,68370,1324,1,28.95
24193,575,2840,1,599.0
24194,42736,356,1,49.9
24195,26572,9906,1,27.99
24196,26572,9906,1,27.99
24197,43701,27043,1,127.9
24198,55638,15933,1,180.0
24199,85779,31780,1,45.9
24200,72202,27378,1,89.9
24201,91980,21396,1,84.0
24202,91980,21396,1,84.0
24203,79958,14033,1,229.9
24204,16339,22043,1,31.49
24205,74497,24791,1,179.99
24206,38382,17523,1,139.65
24207,12644,12601,1,14.99
24208,75344,32140,1,58.9
24209,77798,14150,1,320.0
24210,48703,12664,1,29.0
24211,38286,13431,1,69.9
24212,62365,17723,1,37.99
24213,7444,9506,1,33.99
24214,66118,22748,1,339.9
24215,13206,2944,1,49.99
24216,31344,15492,1,18.9
24217,47602,32099,1,59.9
24218,47602,32099,1,59.9
24219,80499,26131,1,2300.0
24220,18877,5932,1,65.9
24221,23969,23119,1,29.5
24222,82908,19673,1,79.9
24223,82908,19673,1,79.9
24224,31288,20708,1,82.0
24225,3598,9587,1,72.0
24226,77211,3130,1,38.99
24227,77211,3130,1,38.99
24228,77211,3130,1,38.99
24229,77211,3130,1,38.99
24230,77211,15506,1,55.0
24231,77211,3130,1,38.99
24232,56009,15146,1,429.9
24233,29539,26927,1,166.99
24234,84029,11793,1,169.9
24235,75509,8291,1,139.99
24236,31861,9586,1,349.0
24237,1328,3213,1,189.9
24238,18256,26982,1,58.9
24239,18256,6713,1,99.0
24240,79373,21497,1,43.0
24241,52726,6868,1,119.9
24242,64284,2387,1,109.9
24243,53065,24751,1,56.99
24244,28697,14458,1,199.0
24245,72622,21633,1,58.0
24246,77516,12630,1,74.99
24247,77516,12630,1,74.99
24248,77516,12630,1,74.99
24249,57868,31078,1,29.0
24250,76587,25990,1,27.9
24251,78752,26758,1,99.9
24252,33764,30264,1,53.9
24253,18202,20009,1,188.9
24254,16369,22093,1,12.9
24255,16369,22093,1,12.9
24256,49003,1750,1,19.99
24257,62051,26232,1,22.0
24258,81445,2795,1,39.9
24259,16453,26505,1,159.9
24260,69937,9561,1,250.0
24261,72505,1919,1,122.99
24262,10531,30137,1,34.9
24263,19238,26685,1,115.0
24264,42763,8291,1,119.0
24265,51542,26347,1,110.32
24266,51345,31084,1,129.9
24267,47299,15847,1,209.99
24268,83487,860,1,34.3
24269,96695,21249,1,183.0
24270,31695,19067,1,14.49
24271,76941,20558,1,2700.0
24272,14567,1556,1,129.99
24273,75823,2167,1,29.9
24274,45572,1130,1,149.0
24275,31843,29240,1,135.0
24276,93594,24551,1,196.5
24277,22858,32140,1,58.9
24278,83234,8910,1,150.0
24279,9825,23416,1,71.9
24280,83977,5745,1,80.49
24281,59556,14682,1,50.0
24282,75473,24427,1,334.89
24283,26460,5728,1,69.99
24284,29862,14621,1,92.5
24285,58068,19452,1,65.0
24286,66755,24427,1,154.91
24287,78974,17077,1,61.9
24288,75406,26910,1,19.9
24289,28602,31964,1,36.75
24290,47130,8566,1,189.9
24291,36751,29130,1,149.9
24292,77565,18890,1,33.9
24293,76190,5571,1,24.0
24294,5586,4614,1,21.8
24295,5586,4614,1,21.8
24296,83384,11302,1,27.0
24297,1434,29707,1,26.9
24298,5517,24415,1,149.0
24299,72191,11664,1,239.9
24300,98332,6259,1,79.0
24301,20745,24080,1,85.5
24302,71333,16844,1,98.0
24303,25215,1004,1,20.9
24304,25215,1004,1,20.9
24305,22315,13137,1,159.0
24306,75040,19747,1,57.9
24307,93364,15933,1,180.0
24308,21290,9305,1,40.0
24309,90849,4599,1,49.0
24310,2198,9606,1,89.9
24311,71448,11123,1,119.98
24312,10468,22344,1,59.9
24313,6502,14052,1,59.9
24314,39408,509,1,56.0
24315,38572,5467,1,79.0
24316,73705,8021,1,360.0
24317,39640,28696,1,42.0
24318,39640,28696,1,42.0
24319,87454,188,1,12.9
24320,96538,25961,1,250.0
24321,78886,8291,1,149.99
24322,668,9979,1,28.0
24323,79764,2941,1,159.0
24324,35867,10642,1,49.9
24325,93367,8291,1,119.99
24326,4720,11493,1,170.0
24327,15396,3741,1,59.9
24328,62646,1142,1,27.5
24329,39953,12302,1,99.9
24330,5164,18857,1,150.49
24331,5164,18857,1,150.49
24332,74892,21689,1,99.0
24333,44908,32238,1,155.0
24334,22065,14458,1,219.0
24335,29647,18022,1,99.0
24336,6180,4738,1,289.99
24337,97743,14566,1,103.9
24338,20643,14458,1,229.9
24339,56367,17276,1,99.9
24340,2663,8306,1,199.0
24341,5067,27002,1,130.0
24342,73930,26984,1,76.99
24343,31922,7018,1,49.0
24344,80913,20661,1,79.9
24345,93943,6280,1,57.5
24346,53490,7163,1,87.67
24347,54049,440,1,129.99
24348,24430,8991,1,35.9
24349,63344,17090,1,44.9
24350,7404,16241,1,44.9
24351,78543,32834,1,64.9
24352,77726,14569,1,134.9
24353,24701,26506,1,226.95
24354,66140,17537,1,149.9
24355,62372,4857,1,129.9
24356,64504,1454,1,469.9
24357,11208,15335,1,89.9
24358,33032,26847,1,104.9
24359,6592,9424,1,73.9
24360,6592,21396,1,79.9
24361,25296,20572,1,78.0
24362,1729,7933,1,18.9
24363,19329,10845,1,59.99
24364,28162,22647,1,45.0
24365,42667,2504,1,129.9
24366,596,15266,1,149.9
24367,5852,20787,1,199.9
24368,5852,20787,1,199.9
24369,25289,20891,1,70.0
24370,19497,5870,1,44.99
24371,50252,27213,1,589.0
24372,31032,10393,1,87.8
24373,69799,8774,1,63.9
24374,25623,7687,1,249.9
24375,31937,17713,1,110.65
24376,78066,16939,1,123.0
24377,66970,26693,1,299.0
24378,29693,28010,1,39.9
24379,5000,27750,1,51.89
24380,41006,28375,1,228.0
24381,32766,4599,1,59.0
24382,32766,4599,1,59.0
24383,32766,4599,1,59.0
24384,32766,4599,1,59.0
24385,32766,4599,1,59.0
24386,47865,27015,1,49.9
24387,1442,17107,1,13.3
24388,87953,10751,1,134.9
24389,43058,12369,1,110.32
24390,1891,3242,1,234.0
24391,83813,7297,1,29.99
24392,81937,20386,1,27.19
24393,67275,8955,1,190.83
24394,39367,27964,1,12.97
24395,24176,18590,1,129.0
24396,18742,2964,1,124.0
24397,13004,21396,1,95.0
24398,13004,21396,1,95.0
24399,18983,19903,1,149.49
24400,68661,8201,1,21.99
24401,45175,25040,1,110.0
24402,61090,6971,1,24.9
24403,41640,30843,1,39.9
24404,24356,29685,1,78.0
24405,51604,6951,1,159.9
24406,67625,12847,1,79.0
24407,37833,13816,1,119.85
24408,68854,8831,1,13.98
24409,83449,18094,1,35.0
24410,76622,25261,1,89.9
24411,31856,3045,1,69.77
24412,36863,10816,1,130.2
24413,79137,22415,1,42.5
24414,38918,14052,1,53.9
24415,92946,13431,1,69.9
24416,10505,26690,1,61.8
24417,62983,3108,1,370.0
24418,93407,30896,1,29.99
24419,76056,9216,1,29.9
24420,88186,28070,1,259.89
24421,61016,3255,1,55.0
24422,14036,12379,1,49.9
24423,36996,17325,1,33.0
24424,29556,27750,1,47.65
24425,35829,29378,1,91.5
24426,78002,17740,1,129.0
24427,44674,32558,1,29.99
24428,62005,13431,1,75.0
24429,5722,2655,1,348.0
24430,44744,29719,1,159.9
24431,79351,26297,1,249.0
24432,45282,10055,1,38.25
24433,45282,10055,1,38.25
24434,45282,10055,1,38.25
24435,14664,30848,1,399.99
24436,38912,4887,1,175.9
24437,58377,23859,1,149.99
24438,68188,30520,1,492.04
24439,9481,22551,1,194.0
24440,92833,15114,1,38.4
24441,92833,15114,1,38.4
24442,92833,15114,1,38.4
24443,90948,15305,1,44.9
24444,92419,30527,1,319.0
24445,53299,31061,1,153.0
24446,89684,21281,1,89.99
24447,8641,11043,1,169.99
24448,57978,11392,1,689.89
24449,27640,13200,1,49.76
24450,27640,21297,1,69.99
24451,27640,21297,1,69.99
24452,37862,1463,1,72.9
24453,61367,21497,1,47.49
24454,46024,10044,1,179.9
24455,9641,30543,1,20.9
24456,9641,30543,1,20.9
24457,9641,30543,1,20.9
24458,31642,32169,1,830.0
24459,15069,4605,1,22.99
24460,57887,12372,1,19.95
24461,24041,21873,1,199.9
24462,56733,3731,1,109.9
24463,27032,14569,1,119.9
24464,32175,13188,1,14.95
24465,6150,23444,1,135.0
24466,71890,13168,1,29.9
24467,71890,13168,1,29.9
24468,47366,8790,1,359.0
24469,90170,24269,1,966.0
24470,25724,8831,1,13.98
24471,75642,3541,1,178.44
24472,55801,9662,1,74.0
24473,50783,19552,1,95.0
24474,31167,21138,1,169.0
24475,31167,21138,1,169.0
24476,71872,6238,1,99.99
24477,8432,13748,1,39.9
24478,26045,21778,1,49.9
24479,26045,21778,1,49.9
24480,25821,981,1,54.39
24481,88976,3994,1,55.0
24482,36974,22572,1,69.9
24483,36974,22572,1,69.9
24484,68139,847,1,43.89
24485,70525,28423,1,120.0
24486,50257,16185,1,22.9
24487,71803,6486,1,64.9
24488,94193,18441,1,14.99
24489,76080,1995,1,57.9
24490,53569,12082,1,28.9
24491,94960,18456,1,59.9
24492,92515,20698,1,132.98
24493,92515,20698,1,132.98
24494,29565,13843,1,99.9
24495,21249,5949,1,160.99
24496,21249,13352,1,47.99
24497,41011,14052,1,49.9
24498,41011,30294,1,49.9
24499,43692,26302,1,95.4
24500,13319,179,1,99.8
24501,43005,17464,1,29.9
24502,83467,27675,1,89.9
24503,18422,1401,1,49.99
24504,58519,25750,1,108.9
24505,14394,1556,1,129.99
24506,49221,24646,1,24.99
24507,207,25570,1,25.9
24508,59321,32363,1,114.97
24509,59321,32363,1,114.97
24510,59321,32363,1,114.97
24511,80536,31562,1,81.5
24512,34588,18068,1,239.9
24513,80292,31127,1,44.9
24514,22338,16111,1,229.0
24515,7909,21131,1,599.9
24516,70955,28648,1,161.6
24517,56535,836,1,79.0
24518,15552,24664,1,31.9
24519,6606,13282,1,58.67
24520,50308,11535,1,75.0
24521,34950,26684,1,129.9
24522,48101,12966,1,99.0
24523,22281,32200,1,74.99
24524,85777,13998,1,21.99
24525,14027,9160,1,59.99
24526,79685,9226,1,309.99
24527,71541,15664,1,93.49
24528,72157,16204,1,149.97
24529,13442,24140,1,337.0
24530,192,14346,1,84.99
24531,56394,10373,1,120.0
24532,63674,19975,1,194.0
24533,80864,20364,1,47.33
24534,18914,6990,1,81.0
24535,18914,6990,1,81.0
24536,12974,13076,1,150.0
24537,4309,10369,1,34.9
24538,18537,22748,1,339.9
24539,96471,32101,1,20.3
24540,6156,1779,1,169.9
24541,45710,6602,1,329.9
24542,40980,26109,1,79.9
24543,40980,26109,1,79.9
24544,97298,8768,1,89.9
24545,45422,13811,1,59.99
24546,61242,3154,1,170.0
24547,5003,29475,1,419.9
24548,63988,16152,1,325.0
24549,50016,23429,1,89.9
24550,50016,23429,1,89.9
24551,47937,4571,1,29.99
24552,47937,4571,1,29.99
24553,47937,4571,1,29.99
24554,47937,4571,1,29.99
24555,47937,4571,1,29.99
24556,47937,4571,1,29.99
24557,47937,4571,1,29.99
24558,47937,4571,1,29.99
24559,47937,4571,1,29.99
24560,47937,4571,1,29.99
24561,47937,4571,1,29.99
24562,47937,4571,1,29.99
24563,47937,4571,1,29.99
24564,34260,29876,1,54.9
24565,20270,12209,1,45.95
24566,59788,17333,1,104.9
24567,92281,11694,1,49.99
24568,92281,17728,1,69.0
24569,62748,15765,1,74.9
24570,74013,10722,1,28.38
24571,74013,30699,1,15.9
24572,68525,22779,1,28.0
24573,67937,5530,1,359.99
24574,10853,18596,1,55.5
24575,98105,9662,1,89.9
24576,48014,1554,1,52.9
24577,43974,13431,1,75.0
24578,43974,13431,1,75.0
24579,9515,13177,1,36.2
24580,29496,634,1,419.0
24581,88918,4599,1,59.9
24582,80640,13978,1,215.99
24583,64796,5746,1,45.97
24584,48314,2360,1,99.9
24585,36282,22232,1,99.49
24586,78703,20378,1,27.99
24587,16152,8421,1,388.0
24588,94369,27043,1,93.9
24589,20462,23119,1,35.0
24590,97535,32947,1,69.9
24591,43547,16243,1,961.6
24592,85277,17779,1,10.0
24593,52424,20453,1,129.0
24594,63349,5823,1,79.99
24595,75276,290,1,45.9
24596,50754,27877,1,64.99
24597,59986,30294,1,49.9
24598,51718,8258,1,39.9
24599,51718,8258,1,39.9
24600,54140,19216,1,99.99
24601,54140,31993,1,150.0
24602,22912,3803,1,27.9
24603,988,23378,1,39.9
24604,988,23378,1,39.9
24605,988,23378,1,39.9
24606,54402,5552,1,98.99
24607,68063,26805,1,80.38
24608,68063,26805,1,80.38
24609,42998,2577,1,24.9
24610,55172,3980,1,239.0
24611,32538,19369,1,139.9
24612,10473,21241,1,59.55
24613,89020,9662,1,89.9
24614,54596,1489,1,4.99
24615,93050,19384,1,39.99
24616,84035,7460,1,59.9
24617,84035,15919,1,59.9
24618,8686,17390,1,29.0
24619,8686,17390,1,29.0
24620,56417,2954,1,134.99
24621,89488,28486,1,99.99
24622,10624,24113,1,220.0
24623,83462,2380,1,49.9
24624,16676,23358,1,119.0
24625,87712,1892,1,25.77
24626,49766,544,1,21.9
24627,73688,18818,1,86.99
24628,95359,13985,1,66.99
24629,1050,15333,1,119.9
24630,12806,31297,1,17.99
24631,12806,31297,1,17.99
24632,98840,16475,1,12.5
24633,80548,29725,1,84.5
24634,79585,6589,1,186.96
24635,37195,6238,1,99.99
24636,14106,24287,1,239.9
24637,8473,29111,1,599.0
24638,29648,24489,1,90.1
24639,62155,30407,1,49.9
24640,91148,15898,1,29.9
24641,94409,10966,1,18.9
24642,65989,20491,1,61.4
24643,68344,15597,1,99.0
24644,6238,24660,1,54.9
24645,63808,8591,1,219.9
24646,1265,16782,1,140.0
24647,1265,16782,1,140.0
24648,78836,23985,1,110.0
24649,33428,2360,1,70.0
24650,47389,12862,1,69.9
24651,30580,5221,1,14.9
24652,25156,31319,1,54.9
24653,30104,5849,1,54.43
24654,72101,23410,1,169.0
24655,95336,22438,1,101.0
24656,75428,1680,1,14.9
24657,16222,13985,1,66.99
24658,8583,27209,1,13.5
24659,22429,30708,1,89.99
24660,98025,11972,1,179.9
24661,6450,30475,1,37.5
24662,46899,28309,1,49.9
24663,22697,12248,1,189.9
24664,56937,20891,1,35.0
24665,12106,15185,1,50.0
24666,29041,25908,1,388.0
24667,80111,29768,1,99.0
24668,56415,7693,1,199.0
24669,45924,5817,1,19.49
24670,83591,11893,1,34.9
24671,15559,30406,1,199.9
24672,17786,1308,1,284.99
24673,74252,9448,1,379.9
24674,21437,17151,1,31.9
24675,74263,2198,1,34.9
24676,88759,18589,1,194.99
24677,89619,8362,1,184.99
24678,6254,19337,1,79.9
24679,27004,12201,1,79.0
24680,34751,32047,1,149.0
24681,74802,23253,1,38.7
24682,56619,9260,1,299.0
24683,24712,25458,1,139.9
24684,24712,19270,1,299.9
24685,24125,14052,1,59.9
24686,80728,24472,1,19.99
24687,40745,3625,1,99.9
24688,9554,21011,1,39.9
24689,9554,11607,1,43.9
24690,25134,15834,1,59.0
24691,75405,32621,1,45.0
24692,60316,27685,1,49.0
24693,93954,3500,1,39.9
24694,92936,31814,1,35.9
24695,49632,24330,1,56.99
24696,65630,19120,1,289.0
24697,89083,23819,1,99.0
24698,24677,3668,1,269.9
24699,17635,21864,1,80.1
24700,17803,29720,1,129.0
24701,28365,8998,1,59.9
24702,77189,14275,1,10.0
24703,88040,7117,1,109.9
24704,45415,30529,1,29.4
24705,80492,5627,1,89.9
24706,55312,3048,1,58.99
24707,70281,2928,1,24.9
24708,23539,10165,1,79.9
24709,73994,29953,1,256.0
24710,77544,21997,1,27.0
24711,59849,7499,1,15.99
24712,59849,7499,1,15.99
24713,27670,27750,1,53.88
24714,27670,27750,1,53.88
24715,37617,12601,1,15.99
24716,58781,14052,1,53.9
24717,89957,2976,1,279.9
24718,46005,13770,1,105.0
24719,56557,18787,1,40.5
24720,90578,113,1,113.85
24721,97155,21970,1,13.65
24722,37034,12046,1,159.9
24723,63357,15911,1,49.8
24724,9696,9662,1,89.9
24725,64656,9791,1,38.0
24726,91262,6336,1,29.9
24727,87881,26008,1,13.99
24728,22144,4610,1,69.9
24729,14226,2484,1,44.95
24730,58957,27185,1,50.99
24731,43924,17740,1,83.3
24732,90968,21392,1,59.0
24733,84731,19167,1,49.99
24734,69806,2383,1,199.0
24735,16255,7798,1,64.75
24736,72330,4903,1,83.99
24737,78949,27148,1,90.0
24738,79466,17265,1,59.9
24739,63873,15013,1,61.9
24740,47125,11493,1,158.0
